consultant_id,week_start,week_end,project_id,billable_hours,internal_hours,admin_hours,pto_hours,total_hours
C008,2024-10-14,2024-10-18,P003,16.0,2.5,1.5,0.0,20.0
C008,2024-10-14,2024-10-18,P012,12.3,5.2,1.6,0.0,19.1
C009,2024-10-14,2024-10-18,P003,28.9,3.9,1.1,8.0,41.9
C010,2024-10-14,2024-10-18,,0.0,0.0,0.0,40.0,40.0
C011,2024-10-14,2024-10-18,P011,15.0,2.6,2.0,0.0,19.6
C011,2024-10-14,2024-10-18,P010,17.7,5.7,2.8,0.0,26.2
C012,2024-10-14,2024-10-18,P006,31.3,1.1,1.4,0.0,33.8
C013,2024-10-14,2024-10-18,P011,34.5,1.4,2.3,0.0,38.2
C014,2024-10-14,2024-10-18,P018,19.4,4.6,2.7,0.0,26.7
C015,2024-10-14,2024-10-18,P018,37.1,3.9,0.7,0.0,41.7
C016,2024-10-14,2024-10-18,P001,18.8,1.4,1.5,0.0,21.7
C016,2024-10-14,2024-10-18,P011,11.2,5.6,1.5,0.0,18.3
C017,2024-10-14,2024-10-18,P018,17.1,5.2,1.2,0.0,23.5
C017,2024-10-14,2024-10-18,P003,20.1,3.5,2.6,0.0,26.2
C018,2024-10-14,2024-10-18,P003,19.8,1.8,1.3,0.0,22.9
C018,2024-10-14,2024-10-18,P001,11.3,4.2,2.1,0.0,17.6
C019,2024-10-14,2024-10-18,P006,37.8,3.1,1.7,0.0,42.6
C020,2024-10-14,2024-10-18,P001,27.7,4.0,1.4,0.0,33.1
C021,2024-10-14,2024-10-18,P006,15.2,4.1,1.7,0.0,21.0
C022,2024-10-14,2024-10-18,P018,33.3,2.3,2.0,0.0,37.6
C023,2024-10-14,2024-10-18,P012,26.9,1.7,0.9,0.0,29.5
C024,2024-10-14,2024-10-18,P006,17.4,2.5,2.1,0.0,22.0
C025,2024-10-14,2024-10-18,P003,11.5,1.8,1.3,16.0,30.6
C025,2024-10-14,2024-10-18,P001,8.3,2.6,2.6,0.0,13.5
C026,2024-10-14,2024-10-18,P011,33.8,3.9,2.6,0.0,40.3
C027,2024-10-14,2024-10-18,P010,6.0,3.1,2.8,24.0,35.9
C028,2024-10-14,2024-10-18,P018,19.1,5.2,1.8,0.0,26.1
C028,2024-10-14,2024-10-18,P011,13.6,3.7,1.9,0.0,19.2
C029,2024-10-14,2024-10-18,P010,36.4,5.6,0.8,0.0,42.8
C030,2024-10-14,2024-10-18,P003,18.5,5.1,2.7,0.0,26.3
C031,2024-10-14,2024-10-18,P006,21.1,1.1,2.5,0.0,24.7
C031,2024-10-14,2024-10-18,P003,13.4,2.1,2.6,0.0,18.1
C032,2024-10-14,2024-10-18,P001,25.8,3.1,2.4,0.0,31.3
C033,2024-10-14,2024-10-18,P010,20.2,4.8,0.6,0.0,25.6
C034,2024-10-14,2024-10-18,P001,36.7,5.5,0.6,0.0,42.8
C035,2024-10-14,2024-10-18,P001,35.7,4.9,2.8,0.0,43.4
C001,2024-10-21,2024-10-25,P001,36.4,1.7,2.4,0.0,40.5
C002,2024-10-21,2024-10-25,P010,40.0,1.8,1.8,0.0,43.6
C003,2024-10-21,2024-10-25,P001,33.6,3.6,2.3,0.0,39.5
C004,2024-10-21,2024-10-25,P001,28.3,5.9,0.7,0.0,34.9
C005,2024-10-21,2024-10-25,P006,33.9,3.2,2.9,0.0,40.0
C006,2024-10-21,2024-10-25,P012,37.4,3.1,1.8,0.0,42.3
C007,2024-10-21,2024-10-25,P006,27.1,3.5,1.4,0.0,32.0
C008,2024-10-21,2024-10-25,P001,20.7,2.9,1.6,0.0,25.2
C008,2024-10-21,2024-10-25,P006,17.0,4.7,2.2,0.0,23.9
C009,2024-10-21,2024-10-25,P012,23.4,5.5,2.5,0.0,31.4
C009,2024-10-21,2024-10-25,P001,12.2,5.7,1.4,0.0,19.3
C010,2024-10-21,2024-10-25,,0.0,0.0,0.0,40.0,40.0
C011,2024-10-21,2024-10-25,P001,32.1,1.7,1.5,0.0,35.3
C012,2024-10-21,2024-10-25,P006,29.3,1.3,2.9,0.0,33.5
C013,2024-10-21,2024-10-25,P012,30.0,4.6,1.2,0.0,35.8
C014,2024-10-21,2024-10-25,P010,35.8,4.8,2.5,0.0,43.1
C015,2024-10-21,2024-10-25,P012,17.6,4.8,0.8,0.0,23.2
C015,2024-10-21,2024-10-25,P010,18.7,2.3,1.7,0.0,22.7
C016,2024-10-21,2024-10-25,P001,27.5,4.7,2.6,0.0,34.8
C017,2024-10-21,2024-10-25,P010,31.9,1.8,2.1,0.0,35.8
C018,2024-10-21,2024-10-25,P012,26.2,5.0,1.0,8.0,40.2
C019,2024-10-21,2024-10-25,P001,30.4,5.8,0.6,0.0,36.8
C020,2024-10-21,2024-10-25,P012,12.3,2.9,1.6,0.0,16.8
C020,2024-10-21,2024-10-25,P006,12.5,1.2,1.9,0.0,15.6
C021,2024-10-21,2024-10-25,P006,20.2,2.6,1.5,0.0,24.3
C022,2024-10-21,2024-10-25,P012,31.4,4.3,2.2,0.0,37.9
C023,2024-10-21,2024-10-25,P012,24.7,2.3,2.0,0.0,29.0
C024,2024-10-21,2024-10-25,P010,16.0,2.6,0.6,0.0,19.2
C025,2024-10-21,2024-10-25,P001,18.1,1.5,1.4,0.0,21.0
C025,2024-10-21,2024-10-25,P010,18.0,2.8,1.4,0.0,22.2
C026,2024-10-21,2024-10-25,P010,34.9,4.0,2.8,0.0,41.7
C027,2024-10-21,2024-10-25,P010,21.1,1.2,2.1,0.0,24.4
C028,2024-10-21,2024-10-25,P012,32.6,2.3,2.2,0.0,37.1
C029,2024-10-21,2024-10-25,P001,24.1,5.0,0.8,0.0,29.9
C030,2024-10-21,2024-10-25,P010,11.9,1.8,1.2,0.0,14.9
C031,2024-10-21,2024-10-25,P001,17.0,2.3,1.2,0.0,20.5
C031,2024-10-21,2024-10-25,P010,19.6,3.9,2.5,0.0,26.0
C032,2024-10-21,2024-10-25,P001,11.8,1.3,2.5,0.0,15.6
C032,2024-10-21,2024-10-25,P010,11.7,3.4,1.0,0.0,16.1
C033,2024-10-21,2024-10-25,P012,11.0,2.0,1.5,0.0,14.5
C033,2024-10-21,2024-10-25,P010,8.6,4.1,1.6,0.0,14.3
C034,2024-10-21,2024-10-25,P001,25.6,4.1,1.8,0.0,31.5
C035,2024-10-21,2024-10-25,P012,22.5,3.7,2.0,0.0,28.2
C035,2024-10-21,2024-10-25,P006,10.5,4.8,1.6,0.0,16.9
C001,2024-10-28,2024-11-01,P006,38.3,2.8,0.9,0.0,42.0
C002,2024-10-28,2024-11-01,P010,37.6,5.3,2.8,0.0,45.7
C003,2024-10-28,2024-11-01,P010,23.1,2.3,2.0,0.0,27.4
C003,2024-10-28,2024-11-01,P006,15.8,3.0,0.8,0.0,19.6
C004,2024-10-28,2024-11-01,P012,32.3,3.1,2.8,0.0,38.2
C005,2024-10-28,2024-11-01,P001,35.6,2.3,2.5,0.0,40.4
C006,2024-10-28,2024-11-01,P012,13.1,5.5,1.3,0.0,19.9
C006,2024-10-28,2024-11-01,P001,18.3,2.5,0.7,0.0,21.5
C007,2024-10-28,2024-11-01,P001,21.0,4.6,0.9,0.0,26.5
C007,2024-10-28,2024-11-01,P006,9.7,1.6,2.3,0.0,13.6
C008,2024-10-28,2024-11-01,P010,25.6,2.2,0.8,0.0,28.6
C008,2024-10-28,2024-11-01,P006,12.8,5.0,1.3,0.0,19.1
C009,2024-10-28,2024-11-01,P006,32.0,5.7,1.0,0.0,38.7
C010,2024-10-28,2024-11-01,P001,35.0,3.5,1.4,0.0,39.9
C011,2024-10-28,2024-11-01,P012,35.7,3.4,1.1,0.0,40.2
C012,2024-10-28,2024-11-01,P010,31.6,5.1,0.6,0.0,37.3
C013,2024-10-28,2024-11-01,P001,39.7,4.5,2.5,0.0,46.7
C014,2024-10-28,2024-11-01,P010,13.8,5.3,2.6,0.0,21.7
C014,2024-10-28,2024-11-01,P012,17.7,2.9,2.8,0.0,23.4
C015,2024-10-28,2024-11-01,P010,16.2,5.1,1.1,0.0,22.4
C015,2024-10-28,2024-11-01,P006,21.7,2.1,2.7,0.0,26.5
C016,2024-10-28,2024-11-01,P012,16.3,1.4,2.4,0.0,20.1
C016,2024-10-28,2024-11-01,P001,17.4,3.5,2.3,0.0,23.2
C017,2024-10-28,2024-11-01,P012,30.0,5.4,2.6,0.0,38.0
C018,2024-10-28,2024-11-01,P010,35.6,3.3,0.6,0.0,39.5
C019,2024-10-28,2024-11-01,P006,16.4,1.0,1.0,16.0,34.4
C020,2024-10-28,2024-11-01,P006,27.0,5.2,2.2,0.0,34.4
C021,2024-10-28,2024-11-01,P012,22.9,5.4,0.8,0.0,29.1
C022,2024-10-28,2024-11-01,P001,36.5,3.1,1.0,0.0,40.6
C023,2024-10-28,2024-11-01,P006,23.0,5.6,2.1,0.0,30.7
C023,2024-10-28,2024-11-01,P001,10.6,4.1,2.8,0.0,17.5
C024,2024-10-28,2024-11-01,P012,20.6,4.1,2.0,0.0,26.7
C025,2024-10-28,2024-11-01,P006,12.4,4.6,1.6,0.0,18.6
C025,2024-10-28,2024-11-01,P010,16.0,5.6,1.6,0.0,23.2
C026,2024-10-28,2024-11-01,P010,31.9,2.4,1.7,0.0,36.0
C027,2024-10-28,2024-11-01,P006,10.0,1.9,1.0,0.0,12.9
C027,2024-10-28,2024-11-01,P012,6.2,5.0,0.6,0.0,11.8
C028,2024-10-28,2024-11-01,P012,34.1,1.4,1.7,0.0,37.2
C029,2024-10-28,2024-11-01,P012,15.6,2.9,1.6,0.0,20.1
C029,2024-10-28,2024-11-01,P010,18.0,4.0,0.7,0.0,22.7
C030,2024-10-28,2024-11-01,P010,16.8,6.0,2.8,0.0,25.6
C031,2024-10-28,2024-11-01,P001,33.5,1.0,1.8,0.0,36.3
C032,2024-10-28,2024-11-01,P001,15.9,3.9,1.2,0.0,21.0
C033,2024-10-28,2024-11-01,P012,10.9,4.6,1.6,0.0,17.1
C033,2024-10-28,2024-11-01,P001,14.6,2.3,1.3,0.0,18.2
C034,2024-10-28,2024-11-01,P010,35.9,5.6,1.2,0.0,42.7
C035,2024-10-28,2024-11-01,P010,30.6,3.6,1.6,0.0,35.8
C001,2024-11-04,2024-11-08,P012,15.5,1.7,1.1,0.0,18.3
C001,2024-11-04,2024-11-08,P010,21.8,1.2,1.2,0.0,24.2
C002,2024-11-04,2024-11-08,P010,39.6,1.2,1.4,0.0,42.2
C003,2024-11-04,2024-11-08,P001,16.6,2.0,1.2,0.0,19.8
C003,2024-11-04,2024-11-08,P012,16.2,5.2,2.4,0.0,23.8
C004,2024-11-04,2024-11-08,P012,26.7,3.9,2.0,0.0,32.6
C005,2024-11-04,2024-11-08,P001,37.6,2.2,1.7,0.0,41.5
C006,2024-11-04,2024-11-08,P012,12.8,5.9,0.8,24.0,43.5
C007,2024-11-04,2024-11-08,P001,26.4,1.4,2.6,0.0,30.4
C008,2024-11-04,2024-11-08,P010,40.0,4.0,0.5,0.0,44.5
C009,2024-11-04,2024-11-08,P012,39.7,6.0,2.8,0.0,48.5
C010,2024-11-04,2024-11-08,P001,31.7,5.0,1.2,0.0,37.9
C011,2024-11-04,2024-11-08,P001,36.0,3.0,0.9,0.0,39.9
C012,2024-11-04,2024-11-08,P001,17.4,1.8,2.4,0.0,21.6
C012,2024-11-04,2024-11-08,P012,9.1,2.4,2.4,0.0,13.9
C013,2024-11-04,2024-11-08,P010,31.7,5.5,2.0,0.0,39.2
C014,2024-11-04,2024-11-08,P010,29.5,3.6,1.7,0.0,34.8
C015,2024-11-04,2024-11-08,P010,36.2,5.1,2.0,0.0,43.3
C016,2024-11-04,2024-11-08,P001,25.8,3.6,2.9,0.0,32.3
C017,2024-11-04,2024-11-08,P012,14.7,3.2,2.8,0.0,20.7
C017,2024-11-04,2024-11-08,P001,15.5,3.4,0.9,0.0,19.8
C018,2024-11-04,2024-11-08,P001,13.5,1.2,0.7,0.0,15.4
C018,2024-11-04,2024-11-08,P010,14.1,1.2,0.8,0.0,16.1
C019,2024-11-04,2024-11-08,P010,31.2,2.8,2.0,0.0,36.0
C020,2024-11-04,2024-11-08,P012,29.6,4.3,0.9,0.0,34.8
C021,2024-11-04,2024-11-08,P012,7.9,3.3,2.2,24.0,37.4
C022,2024-11-04,2024-11-08,P001,37.6,2.1,0.7,0.0,40.4
C023,2024-11-04,2024-11-08,P001,31.9,1.0,0.8,0.0,33.7
C024,2024-11-04,2024-11-08,P012,17.7,3.0,2.1,0.0,22.8
C025,2024-11-04,2024-11-08,P012,17.4,5.8,2.2,0.0,25.4
C025,2024-11-04,2024-11-08,P010,11.2,5.0,0.7,0.0,16.9
C026,2024-11-04,2024-11-08,P001,26.4,4.5,1.0,0.0,31.9
C027,2024-11-04,2024-11-08,P012,22.5,5.3,1.8,0.0,29.6
C028,2024-11-04,2024-11-08,,0.0,0.0,0.0,40.0,40.0
C029,2024-11-04,2024-11-08,P012,25.2,3.4,2.6,0.0,31.2
C029,2024-11-04,2024-11-08,P010,11.3,3.9,1.0,0.0,16.2
C030,2024-11-04,2024-11-08,P001,8.6,4.2,2.3,0.0,15.1
C030,2024-11-04,2024-11-08,P010,12.8,5.9,2.6,0.0,21.3
C031,2024-11-04,2024-11-08,P010,33.6,3.0,1.8,0.0,38.4
C032,2024-11-04,2024-11-08,P010,11.4,3.6,1.6,0.0,16.6
C032,2024-11-04,2024-11-08,P001,7.2,2.6,0.7,0.0,10.5
C033,2024-11-04,2024-11-08,P012,21.2,2.7,2.2,0.0,26.1
C034,2024-11-04,2024-11-08,P010,6.1,3.5,2.0,24.0,35.6
C034,2024-11-04,2024-11-08,P012,5.3,4.4,2.8,0.0,12.5
C035,2024-11-04,2024-11-08,P012,24.1,5.2,2.2,0.0,31.5
C035,2024-11-04,2024-11-08,P010,10.9,4.7,2.5,0.0,18.1
C001,2024-11-11,2024-11-15,P001,17.6,1.4,1.7,0.0,20.7
C001,2024-11-11,2024-11-15,P010,11.4,1.9,0.9,0.0,14.2
C002,2024-11-11,2024-11-15,P001,26.9,2.0,0.6,0.0,29.5
C003,2024-11-11,2024-11-15,P001,13.7,1.9,2.6,24.0,42.2
C004,2024-11-11,2024-11-15,P001,23.9,1.6,1.1,0.0,26.6
C005,2024-11-11,2024-11-15,P010,32.6,4.8,2.4,0.0,39.8
C006,2024-11-11,2024-11-15,P001,16.8,3.2,1.6,0.0,21.6
C006,2024-11-11,2024-11-15,P010,8.0,5.2,0.8,0.0,14.0
C007,2024-11-11,2024-11-15,P001,29.8,5.1,0.6,0.0,35.5
C008,2024-11-11,2024-11-15,P001,23.5,4.8,1.7,0.0,30.0
C008,2024-11-11,2024-11-15,P010,14.9,5.4,0.9,0.0,21.2
C009,2024-11-11,2024-11-15,P001,19.9,3.1,2.4,0.0,25.4
C009,2024-11-11,2024-11-15,P010,17.6,2.2,2.5,0.0,22.3
C010,2024-11-11,2024-11-15,P010,7.1,2.2,2.4,24.0,35.7
C010,2024-11-11,2024-11-15,P001,5.0,3.6,2.5,0.0,11.1
C011,2024-11-11,2024-11-15,P010,38.0,5.5,2.9,0.0,46.4
C012,2024-11-11,2024-11-15,P001,26.8,4.6,1.8,0.0,33.2
C013,2024-11-11,2024-11-15,P001,12.9,3.2,1.5,24.0,41.6
C014,2024-11-11,2024-11-15,P010,40.0,3.1,2.7,0.0,45.8
C015,2024-11-11,2024-11-15,P010,14.0,2.4,1.8,0.0,18.2
C015,2024-11-11,2024-11-15,P001,20.9,5.6,2.3,0.0,28.8
C016,2024-11-11,2024-11-15,P010,17.5,4.9,1.5,0.0,23.9
C016,2024-11-11,2024-11-15,P001,8.7,2.0,1.3,0.0,12.0
C017,2024-11-11,2024-11-15,P001,13.5,3.6,1.9,24.0,43.0
C018,2024-11-11,2024-11-15,P001,33.9,1.1,2.7,0.0,37.7
C019,2024-11-11,2024-11-15,P010,37.5,4.6,3.0,0.0,45.1
C020,2024-11-11,2024-11-15,P010,29.9,1.6,2.4,0.0,33.9
C021,2024-11-11,2024-11-15,P001,18.9,3.3,3.0,0.0,25.2
C022,2024-11-11,2024-11-15,P001,18.7,4.3,2.5,0.0,25.5
C022,2024-11-11,2024-11-15,P010,19.4,3.9,0.8,0.0,24.1
C023,2024-11-11,2024-11-15,P001,9.7,2.0,2.4,0.0,14.1
C023,2024-11-11,2024-11-15,P010,7.8,3.3,0.9,0.0,12.0
C024,2024-11-11,2024-11-15,,0.0,0.0,0.0,40.0,40.0
C025,2024-11-11,2024-11-15,P010,30.7,1.4,2.2,0.0,34.3
C026,2024-11-11,2024-11-15,P010,20.0,4.4,2.9,0.0,27.3
C026,2024-11-11,2024-11-15,P001,8.6,4.7,1.5,0.0,14.8
C027,2024-11-11,2024-11-15,P010,20.9,4.6,0.8,0.0,26.3
C028,2024-11-11,2024-11-15,P010,29.0,1.2,0.9,0.0,31.1
C029,2024-11-11,2024-11-15,P001,11.4,2.8,1.2,0.0,15.4
C029,2024-11-11,2024-11-15,P010,14.9,3.6,0.8,0.0,19.3
C030,2024-11-11,2024-11-15,P001,16.7,1.7,2.0,0.0,20.4
C031,2024-11-11,2024-11-15,P001,9.8,3.4,0.8,24.0,38.0
C031,2024-11-11,2024-11-15,P010,5.3,2.7,2.7,0.0,10.7
C032,2024-11-11,2024-11-15,P010,12.7,5.2,0.8,0.0,18.7
C032,2024-11-11,2024-11-15,P001,6.8,1.7,2.1,0.0,10.6
C033,2024-11-11,2024-11-15,P001,20.6,5.3,1.3,0.0,27.2
C034,2024-11-11,2024-11-15,P010,33.0,2.7,0.6,0.0,36.3
C035,2024-11-11,2024-11-15,P010,25.6,4.2,2.7,0.0,32.5
C001,2024-11-18,2024-11-22,P001,18.5,2.0,2.0,0.0,22.5
C001,2024-11-18,2024-11-22,P010,14.1,3.9,0.6,0.0,18.6
C002,2024-11-18,2024-11-22,P013,29.0,3.5,0.5,0.0,33.0
C003,2024-11-18,2024-11-22,P002,31.3,2.2,2.3,0.0,35.8
C004,2024-11-18,2024-11-22,P010,27.1,3.0,0.6,0.0,30.7
C005,2024-11-18,2024-11-22,P010,33.4,2.9,0.7,0.0,37.0
C006,2024-11-18,2024-11-22,P010,32.1,1.7,1.1,0.0,34.9
C007,2024-11-18,2024-11-22,P010,35.7,1.9,2.3,0.0,39.9
C008,2024-11-18,2024-11-22,P002,35.8,3.1,1.3,0.0,40.2
C009,2024-11-18,2024-11-22,P002,28.7,3.5,2.4,0.0,34.6
C010,2024-11-18,2024-11-22,P001,38.1,2.6,1.9,0.0,42.6
C011,2024-11-18,2024-11-22,P001,19.8,3.9,0.8,0.0,24.5
C011,2024-11-18,2024-11-22,P002,15.1,4.8,2.1,0.0,22.0
C012,2024-11-18,2024-11-22,P013,33.2,1.4,2.1,0.0,36.7
C013,2024-11-18,2024-11-22,P002,24.6,5.8,1.9,0.0,32.3
C013,2024-11-18,2024-11-22,P010,11.2,1.2,2.5,0.0,14.9
C014,2024-11-18,2024-11-22,P002,40.0,1.0,2.8,0.0,43.8
C015,2024-11-18,2024-11-22,P010,27.4,5.2,1.0,0.0,33.6
C016,2024-11-18,2024-11-22,P002,29.4,4.7,1.9,0.0,36.0
C017,2024-11-18,2024-11-22,P010,31.5,5.4,1.0,0.0,37.9
C018,2024-11-18,2024-11-22,P010,17.5,4.8,1.6,0.0,23.9
C018,2024-11-18,2024-11-22,P013,19.1,2.2,3.0,0.0,24.3
C019,2024-11-18,2024-11-22,P002,30.4,4.2,0.5,0.0,35.1
C020,2024-11-18,2024-11-22,P002,18.4,4.5,1.7,0.0,24.6
C020,2024-11-18,2024-11-22,P013,14.1,3.0,0.7,0.0,17.8
C021,2024-11-18,2024-11-22,P013,9.7,5.9,1.4,0.0,17.0
C021,2024-11-18,2024-11-22,P010,12.4,4.0,1.5,0.0,17.9
C022,2024-11-18,2024-11-22,P001,16.1,5.7,1.6,0.0,23.4
C022,2024-11-18,2024-11-22,P013,13.8,2.1,0.5,0.0,16.4
C023,2024-11-18,2024-11-22,P010,27.0,5.0,1.1,0.0,33.1
C024,2024-11-18,2024-11-22,P001,14.7,4.5,2.0,0.0,21.2
C024,2024-11-18,2024-11-22,P002,12.1,1.0,3.0,0.0,16.1
C025,2024-11-18,2024-11-22,P002,27.5,3.8,2.1,0.0,33.4
C026,2024-11-18,2024-11-22,P002,31.3,1.3,0.8,0.0,33.4
C027,2024-11-18,2024-11-22,P010,20.8,2.0,2.2,0.0,25.0
C028,2024-11-18,2024-11-22,P010,32.4,4.4,2.7,0.0,39.5
C029,2024-11-18,2024-11-22,P010,38.2,3.2,3.0,0.0,44.4
C030,2024-11-18,2024-11-22,P013,18.1,3.5,1.8,0.0,23.4
C031,2024-11-18,2024-11-22,,0.0,0.0,0.0,40.0,40.0
C032,2024-11-18,2024-11-22,P013,25.7,2.0,0.7,0.0,28.4
C033,2024-11-18,2024-11-22,P013,11.6,2.0,1.3,0.0,14.9
C033,2024-11-18,2024-11-22,P001,5.6,1.3,2.1,0.0,9.0
C034,2024-11-18,2024-11-22,,0.0,0.0,0.0,40.0,40.0
C035,2024-11-18,2024-11-22,P010,33.1,2.2,1.7,0.0,37.0
C001,2024-11-25,2024-11-29,P010,18.5,5.7,2.4,0.0,26.6
C001,2024-11-25,2024-11-29,P014,10.5,4.1,2.4,0.0,17.0
C002,2024-11-25,2024-11-29,P013,16.1,4.5,2.5,8.0,31.1
C002,2024-11-25,2024-11-29,P010,8.1,1.3,2.5,0.0,11.9
C003,2024-11-25,2024-11-29,,0.0,0.0,0.0,40.0,40.0
C004,2024-11-25,2024-11-29,P013,36.7,3.0,2.0,0.0,41.7
C005,2024-11-25,2024-11-29,P019,14.2,2.9,2.5,0.0,19.6
C005,2024-11-25,2024-11-29,P014,21.0,5.4,2.0,0.0,28.4
C006,2024-11-25,2024-11-29,P010,27.8,3.9,0.8,0.0,32.5
C007,2024-11-25,2024-11-29,P002,32.0,5.5,0.8,8.0,46.3
C008,2024-11-25,2024-11-29,P002,30.3,2.2,2.5,0.0,35.0
C009,2024-11-25,2024-11-29,P014,13.5,5.8,2.4,24.0,45.7
C010,2024-11-25,2024-11-29,P010,29.7,4.0,1.2,0.0,34.9
C011,2024-11-25,2024-11-29,P019,40.0,4.4,0.6,0.0,45.0
C012,2024-11-25,2024-11-29,P002,25.2,5.9,2.1,0.0,33.2
C013,2024-11-25,2024-11-29,P002,32.5,4.3,2.2,0.0,39.0
C014,2024-11-25,2024-11-29,P010,36.6,4.1,1.5,0.0,42.2
C015,2024-11-25,2024-11-29,P001,32.2,3.5,2.8,0.0,38.5
C016,2024-11-25,2024-11-29,P013,24.8,4.7,2.9,0.0,32.4
C017,2024-11-25,2024-11-29,P002,12.8,5.9,1.4,0.0,20.1
C017,2024-11-25,2024-11-29,P013,15.3,1.4,0.6,0.0,17.3
C018,2024-11-25,2024-11-29,P010,35.3,1.2,0.6,0.0,37.1
C019,2024-11-25,2024-11-29,P010,35.0,4.6,1.3,0.0,40.9
C020,2024-11-25,2024-11-29,P001,5.4,4.9,0.8,24.0,35.1
C020,2024-11-25,2024-11-29,P002,5.2,5.7,1.3,0.0,12.2
C021,2024-11-25,2024-11-29,P019,11.7,5.9,3.0,0.0,20.6
C021,2024-11-25,2024-11-29,P002,5.5,5.4,2.7,0.0,13.6
C022,2024-11-25,2024-11-29,P002,18.5,2.9,2.0,0.0,23.4
C022,2024-11-25,2024-11-29,P014,17.5,5.9,1.1,0.0,24.5
C023,2024-11-25,2024-11-29,P010,8.9,1.3,2.5,16.0,28.7
C023,2024-11-25,2024-11-29,P002,8.9,5.4,2.6,0.0,16.9
C024,2024-11-25,2024-11-29,P013,26.2,5.0,2.0,0.0,33.2
C025,2024-11-25,2024-11-29,P019,27.2,4.8,1.4,0.0,33.4
C026,2024-11-25,2024-11-29,P013,30.3,4.6,1.7,0.0,36.6
C027,2024-11-25,2024-11-29,P014,17.7,4.2,1.0,0.0,22.9
C028,2024-11-25,2024-11-29,P013,34.7,5.4,1.9,0.0,42.0
C029,2024-11-25,2024-11-29,P014,31.3,1.4,2.4,0.0,35.1
C030,2024-11-25,2024-11-29,P014,16.6,4.1,1.6,0.0,22.3
C031,2024-11-25,2024-11-29,P013,38.6,2.6,1.5,0.0,42.7
C032,2024-11-25,2024-11-29,P001,25.3,2.5,1.8,0.0,29.6
C033,2024-11-25,2024-11-29,P010,20.6,5.6,0.7,0.0,26.9
C034,2024-11-25,2024-11-29,P010,32.2,2.3,2.4,0.0,36.9
C035,2024-11-25,2024-11-29,P002,22.2,6.0,2.4,0.0,30.6
C035,2024-11-25,2024-11-29,P014,9.5,4.7,2.8,0.0,17.0
C001,2024-12-02,2024-12-06,P010,21.1,4.8,0.5,0.0,26.4
C001,2024-12-02,2024-12-06,P019,11.5,4.3,3.0,0.0,18.8
C002,2024-12-02,2024-12-06,P002,18.1,2.0,1.1,0.0,21.2
C002,2024-12-02,2024-12-06,P019,11.3,3.9,1.9,0.0,17.1
C003,2024-12-02,2024-12-06,P019,22.0,1.9,2.4,0.0,26.3
C004,2024-12-02,2024-12-06,P010,27.8,5.3,0.6,0.0,33.7
C005,2024-12-02,2024-12-06,P010,21.6,2.7,1.5,0.0,25.8
C005,2024-12-02,2024-12-06,P014,11.6,4.4,1.5,0.0,17.5
C006,2024-12-02,2024-12-06,P008,34.2,3.9,1.9,0.0,40.0
C007,2024-12-02,2024-12-06,P013,19.3,5.6,1.9,0.0,26.8
C007,2024-12-02,2024-12-06,P014,10.8,3.0,1.5,0.0,15.3
C008,2024-12-02,2024-12-06,P010,29.6,1.9,0.8,0.0,32.3
C009,2024-12-02,2024-12-06,P001,25.2,4.4,0.9,0.0,30.5
C010,2024-12-02,2024-12-06,P001,26.1,1.9,0.7,0.0,28.7
C011,2024-12-02,2024-12-06,P001,32.4,3.3,1.4,0.0,37.1
C012,2024-12-02,2024-12-06,P010,4.9,1.6,1.8,24.0,32.3
C012,2024-12-02,2024-12-06,P019,6.0,3.4,0.7,0.0,10.1
C013,2024-12-02,2024-12-06,P010,35.7,5.1,2.2,0.0,43.0
C014,2024-12-02,2024-12-06,P008,24.2,3.9,1.8,0.0,29.9
C015,2024-12-02,2024-12-06,P019,16.0,3.0,2.5,16.0,37.5
C016,2024-12-02,2024-12-06,P010,11.4,1.2,0.7,0.0,13.3
C016,2024-12-02,2024-12-06,P019,9.7,4.2,2.8,0.0,16.7
C017,2024-12-02,2024-12-06,P019,23.6,5.0,0.9,0.0,29.5
C018,2024-12-02,2024-12-06,P014,18.4,5.6,1.0,0.0,25.0
C018,2024-12-02,2024-12-06,P010,15.9,3.8,1.5,0.0,21.2
C019,2024-12-02,2024-12-06,P014,30.8,3.7,2.2,0.0,36.7
C020,2024-12-02,2024-12-06,P010,6.0,2.8,2.4,16.0,27.2
C020,2024-12-02,2024-12-06,P013,7.8,3.5,2.4,0.0,13.7
C021,2024-12-02,2024-12-06,P001,11.2,1.4,2.2,0.0,14.8
C022,2024-12-02,2024-12-06,P014,30.5,3.0,1.0,0.0,34.5
C023,2024-12-02,2024-12-06,P014,27.0,4.7,1.7,0.0,33.4
C024,2024-12-02,2024-12-06,P010,4.5,2.4,0.9,16.0,23.8
C024,2024-12-02,2024-12-06,P002,3.8,5.2,2.0,0.0,11.0
C025,2024-12-02,2024-12-06,P014,24.9,4.8,2.2,0.0,31.9
C026,2024-12-02,2024-12-06,P002,29.8,4.6,2.7,0.0,37.1
C027,2024-12-02,2024-12-06,P008,7.2,3.2,2.0,8.0,20.4
C028,2024-12-02,2024-12-06,,0.0,0.0,0.0,40.0,40.0
C029,2024-12-02,2024-12-06,P001,30.2,1.1,0.6,0.0,31.9
C030,2024-12-02,2024-12-06,P001,2.4,2.1,2.7,16.0,23.2
C031,2024-12-02,2024-12-06,P010,31.4,3.6,2.5,0.0,37.5
