date,region,product_line,rep_id,revenue,units_sold,discount_pct,customer_satisfaction,deal_cycle_days
2025-07-01,Southwest,Enterprise SaaS,SO-003,56155.73,68,0.0374,4.51,42
2025-07-01,Southwest,Enterprise SaaS,SO-004,64997.78,80,0.069,3.34,50
2025-07-01,Southwest,Enterprise SaaS,SO-005,62491.38,69,0.0281,4.21,36
2025-07-01,Southwest,Enterprise SaaS,SO-006,57687.32,63,0.0842,4.24,60
2025-07-01,Southwest,Enterprise SaaS,SO-007,61548.11,72,0.1582,4.11,38
2025-07-01,Southwest,Enterprise SaaS,SO-008,77497.5,75,0.0716,3.91,49
2025-07-01,Southwest,Enterprise SaaS,SO-009,56268.21,66,0.0424,4.21,37
2025-07-01,Southwest,Enterprise SaaS,SO-010,54605.4,68,0.0745,4.04,36
2025-07-01,Southwest,Enterprise SaaS,SO-011,68563.15,84,0.076,3.72,46
2025-07-01,Southwest,Enterprise SaaS,SO-012,73468.44,90,0.1108,3.88,46
2025-07-01,Southwest,SMB Platform,SO-001,50514.74,177,0.1704,3.53,20
2025-07-01,Southwest,SMB Platform,SO-002,54792.81,159,0.051,4.17,15
2025-07-01,Southwest,SMB Platform,SO-003,53420.98,173,0.0333,4.29,23
2025-07-01,Southwest,SMB Platform,SO-004,55927.98,150,0.0625,4.17,16
2025-07-01,Southwest,SMB Platform,SO-005,44722.24,128,0.0234,4.1,14
2025-07-01,Southwest,SMB Platform,SO-006,35597.11,111,0.0619,4.16,15
2025-07-01,Southwest,SMB Platform,SO-007,54085.45,151,0.0227,4.42,18
2025-07-01,Southwest,SMB Platform,SO-008,51212.26,191,0.0479,3.54,13
2025-07-01,Southwest,SMB Platform,SO-009,45867.04,148,0.1471,3.97,18
2025-07-01,Southwest,SMB Platform,SO-010,45738.63,107,0.056,3.72,27
2025-07-01,Southwest,SMB Platform,SO-011,51557.66,173,0.1381,3.7,14
2025-07-01,Southwest,SMB Platform,SO-012,38737.34,132,0.0536,4.38,14
2025-07-01,Southwest,Professional Services,SO-001,30366.84,22,0.1048,4.35,30
2025-07-01,Southwest,Professional Services,SO-002,31454.46,24,0.1906,3.91,33
2025-07-01,Southwest,Professional Services,SO-003,29666.42,26,0.0611,4.38,30
2025-07-01,Southwest,Professional Services,SO-004,37642.77,30,0.0211,4.41,35
2025-07-01,Southwest,Professional Services,SO-005,28058.23,21,0.0722,3.53,30
2025-07-01,Southwest,Professional Services,SO-006,31331.98,27,0.0353,4.38,33
2025-07-01,Southwest,Professional Services,SO-007,34051.2,26,0.0107,4.16,30
2025-07-01,Southwest,Professional Services,SO-008,34599.13,30,0.0349,4.09,29
2025-07-01,Southwest,Professional Services,SO-009,27999.76,23,0.0709,3.58,20
2025-07-01,Southwest,Professional Services,SO-010,32607.52,24,0.0596,3.34,36
2025-07-01,Southwest,Professional Services,SO-011,33744.81,26,0.0847,3.63,38
2025-07-01,Southwest,Professional Services,SO-012,43341.74,37,0.0927,3.73,27
2025-08-01,Northeast,Enterprise SaaS,NO-001,94635.74,96,0.0879,4.07,21
2025-08-01,Northeast,Enterprise SaaS,NO-002,82825.62,72,0.1423,4.07,34
2025-08-01,Northeast,Enterprise SaaS,NO-003,88099.75,113,0.0528,4.36,45
2025-08-01,Northeast,Enterprise SaaS,NO-004,90864.12,98,0.0173,4.32,52
2025-08-01,Northeast,Enterprise SaaS,NO-005,98388.61,109,0.1771,3.9,49
2025-08-01,Northeast,Enterprise SaaS,NO-006,93002.88,117,0.0368,4.22,42
2025-08-01,Northeast,Enterprise SaaS,NO-007,90240.18,93,0.1531,4.36,56
2025-08-01,Northeast,Enterprise SaaS,NO-008,86558.74,84,0.0693,4.1,36
2025-08-01,Northeast,Enterprise SaaS,NO-009,90530.0,112,0.0236,4.23,53
2025-08-01,Northeast,Enterprise SaaS,NO-010,93548.93,115,0.2002,3.82,41
2025-08-01,Northeast,Enterprise SaaS,NO-011,93716.42,103,0.0319,3.79,51
2025-08-01,Northeast,Enterprise SaaS,NO-012,95818.14,117,0.0606,3.97,28
2025-08-01,Northeast,SMB Platform,NO-001,53023.06,163,0.0307,4.01,14
2025-08-01,Northeast,SMB Platform,NO-002,62623.45,222,0.0457,3.65,14
2025-08-01,Northeast,SMB Platform,NO-003,69939.08,204,0.0445,4.61,24
2025-08-01,Northeast,SMB Platform,NO-004,49761.04,145,0.0851,4.01,26
2025-08-01,Northeast,SMB Platform,NO-005,66784.86,215,0.018,4.27,11
2025-08-01,Northeast,SMB Platform,NO-006,62848.47,191,0.0741,4.39,13
2025-08-01,Northeast,SMB Platform,NO-007,55051.87,203,0.1016,3.67,21
2025-08-01,Northeast,SMB Platform,NO-008,58606.38,171,0.0459,4.23,12
2025-08-01,Northeast,SMB Platform,NO-009,66516.15,240,0.089,4.26,19
2025-08-01,Northeast,SMB Platform,NO-010,47962.58,137,0.0388,4.07,17
2025-08-01,Northeast,SMB Platform,NO-011,61203.82,208,0.009,3.69,17
2025-08-01,Northeast,SMB Platform,NO-012,57905.52,148,0.0223,4.48,19
2025-08-01,Northeast,Professional Services,NO-001,41019.5,35,0.0358,3.96,32
2025-08-01,Northeast,Professional Services,NO-002,34067.37,29,0.1284,3.52,23
2025-08-01,Northeast,Professional Services,NO-003,52101.9,39,0.1947,3.12,29
2025-08-01,Northeast,Professional Services,NO-004,47461.63,31,0.0148,3.77,36
2025-08-01,Northeast,Professional Services,NO-005,46303.05,33,0.1062,4.06,27
2025-08-01,Northeast,Professional Services,NO-006,47923.66,34,0.0665,3.68,19
2025-08-01,Northeast,Professional Services,NO-007,39864.99,32,0.0769,3.8,36
2025-08-01,Northeast,Professional Services,NO-008,43612.7,40,0.1998,3.78,35
2025-08-01,Northeast,Professional Services,NO-009,42658.31,37,0.0904,4.07,27
2025-08-01,Northeast,Professional Services,NO-010,33294.06,27,0.0971,3.85,35
2025-08-01,Northeast,Professional Services,NO-011,41802.35,34,0.0156,3.71,32
2025-08-01,Northeast,Professional Services,NO-012,48174.38,46,0.0714,3.83,38
2025-08-01,Southeast,Enterprise SaaS,SO-001,61838.75,59,0.0781,3.79,45
2025-08-01,Southeast,Enterprise SaaS,SO-002,62611.71,80,0.0719,4.05,38
2025-08-01,Southeast,Enterprise SaaS,SO-003,94969.67,102,0.0157,4.51,48
2025-08-01,Southeast,Enterprise SaaS,SO-004,82826.6,85,0.0414,3.66,34
2025-08-01,Southeast,Enterprise SaaS,SO-005,67099.99,73,0.0484,4.06,38
2025-08-01,Southeast,Enterprise SaaS,SO-006,77710.69,91,0.137,4.23,44
2025-08-01,Southeast,Enterprise SaaS,SO-007,68004.13,89,0.1195,4.16,54
2025-08-01,Southeast,Enterprise SaaS,SO-008,71042.24,87,0.0331,3.9,45
2025-08-01,Southeast,Enterprise SaaS,SO-009,74633.94,93,0.0954,3.6,46
2025-08-01,Southeast,Enterprise SaaS,SO-010,87811.24,92,0.0612,3.29,28
2025-08-01,Southeast,Enterprise SaaS,SO-011,85310.78,93,0.1211,4.41,47
2025-08-01,Southeast,Enterprise SaaS,SO-012,81157.13,77,0.0408,3.92,53
2025-08-01,Southeast,SMB Platform,SO-001,57802.58,186,0.0462,4.24,18
2025-08-01,Southeast,SMB Platform,SO-002,49922.81,178,0.0232,4.36,16
2025-08-01,Southeast,SMB Platform,SO-003,59592.29,175,0.2426,3.51,16
2025-08-01,Southeast,SMB Platform,SO-004,49571.6,149,0.0134,4.05,23
2025-08-01,Southeast,SMB Platform,SO-005,50408.43,141,0.0652,4.27,18
2025-08-01,Southeast,SMB Platform,SO-006,45212.62,157,0.0216,3.73,16
2025-08-01,Southeast,SMB Platform,SO-007,39860.3,125,0.0442,4.08,21
2025-08-01,Southeast,SMB Platform,SO-008,50819.44,153,0.1086,3.8,16
2025-08-01,Southeast,SMB Platform,SO-009,51357.87,180,0.0468,4.12,13
2025-08-01,Southeast,SMB Platform,SO-010,45645.91,154,0.1396,4.43,16
2025-08-01,Southeast,SMB Platform,SO-011,73363.24,212,0.0136,3.91,16
2025-08-01,Southeast,SMB Platform,SO-012,54882.18,177,0.033,3.77,22
2025-08-01,Southeast,Professional Services,SO-001,36947.93,25,0.1384,3.25,34
2025-08-01,Southeast,Professional Services,SO-002,33717.25,28,0.0281,3.92,15
2025-08-01,Southeast,Professional Services,SO-003,33970.0,26,0.0646,4.13,27
2025-08-01,Southeast,Professional Services,SO-004,38977.01,31,0.0225,3.93,34
2025-08-01,Southeast,Professional Services,SO-005,31724.7,33,0.0321,4.18,42
2025-08-01,Southeast,Professional Services,SO-006,46093.19,35,0.1522,3.71,29
2025-08-01,Southeast,Professional Services,SO-007,35873.77,31,0.0088,4.28,31
2025-08-01,Southeast,Professional Services,SO-008,35577.54,25,0.041,3.7,29
2025-08-01,Southeast,Professional Services,SO-009,37976.73,29,0.0668,3.67,38
2025-08-01,Southeast,Professional Services,SO-010,42491.2,36,0.0662,4.36,24
2025-08-01,Southeast,Professional Services,SO-011,38191.24,28,0.0404,3.98,40
2025-08-01,Southeast,Professional Services,SO-012,32754.38,24,0.0351,4.39,22
2025-08-01,Midwest,Enterprise SaaS,MI-001,52322.59,58,0.0311,4.47,47
2025-08-01,Midwest,Enterprise SaaS,MI-002,55611.65,55,0.0035,4.07,32
2025-08-01,Midwest,Enterprise SaaS,MI-003,68211.17,82,0.0875,3.78,41
2025-08-01,Midwest,Enterprise SaaS,MI-004,59569.8,69,0.0054,3.76,48
2025-08-01,Midwest,Enterprise SaaS,MI-005,75133.89,89,0.0636,4.11,46
2025-08-01,Midwest,Enterprise SaaS,MI-006,75542.8,90,0.1681,3.32,38
2025-08-01,Midwest,Enterprise SaaS,MI-007,59536.28,74,0.1012,3.9,46
2025-08-01,Midwest,Enterprise SaaS,MI-008,53019.28,54,0.0785,3.75,49
2025-08-01,Midwest,Enterprise SaaS,MI-009,71575.08,91,0.0886,3.98,16
2025-08-01,Midwest,Enterprise SaaS,MI-010,71137.84,82,0.0168,4.07,27
2025-08-01,Midwest,Enterprise SaaS,MI-011,60998.12,76,0.1396,3.78,45
2025-08-01,Midwest,Enterprise SaaS,MI-012,77586.59,89,0.0117,4.43,60
2025-08-01,Midwest,SMB Platform,MI-001,36472.76,109,0.1004,3.87,21
2025-08-01,Midwest,SMB Platform,MI-002,38553.14,125,0.1059,4.05,15
2025-08-01,Midwest,SMB Platform,MI-003,43913.59,143,0.0289,4.15,21
2025-08-01,Midwest,SMB Platform,MI-004,44205.76,133,0.0361,4.77,20
2025-08-01,Midwest,SMB Platform,MI-005,49256.22,117,0.0739,3.7,16
2025-08-01,Midwest,SMB Platform,MI-006,45492.94,163,0.1699,3.38,14
2025-08-01,Midwest,SMB Platform,MI-007,56830.31,164,0.1008,3.49,15
2025-08-01,Midwest,SMB Platform,MI-008,39306.69,140,0.0294,3.8,16
2025-08-01,Midwest,SMB Platform,MI-009,53741.19,150,0.1114,4.04,19
2025-08-01,Midwest,SMB Platform,MI-010,36235.56,120,0.0458,4.64,15
2025-08-01,Midwest,SMB Platform,MI-011,44356.0,159,0.0516,4.08,15
2025-08-01,Midwest,SMB Platform,MI-012,54922.28,185,0.0394,4.23,15
2025-08-01,Midwest,Professional Services,MI-001,35009.43,27,0.0916,4.33,43
2025-08-01,Midwest,Professional Services,MI-002,39029.69,32,0.0329,3.85,32
2025-08-01,Midwest,Professional Services,MI-003,27093.61,26,0.0195,4.16,25
2025-08-01,Midwest,Professional Services,MI-004,28917.21,23,0.0481,3.67,40
2025-08-01,Midwest,Professional Services,MI-005,38260.72,31,0.0749,3.96,33
2025-08-01,Midwest,Professional Services,MI-006,30535.59,25,0.0118,4.04,33
2025-08-01,Midwest,Professional Services,MI-007,41065.43,36,0.0251,3.82,43
2025-08-01,Midwest,Professional Services,MI-008,31053.54,26,0.1048,3.9,25
2025-08-01,Midwest,Professional Services,MI-009,29723.37,23,0.0681,3.62,25
2025-08-01,Midwest,Professional Services,MI-010,40583.16,31,0.1288,4.17,18
2025-08-01,Midwest,Professional Services,MI-011,30035.38,20,0.0739,4.61,31
2025-08-01,Midwest,Professional Services,MI-012,33059.04,27,0.0694,3.87,21
2025-08-01,West,Enterprise SaaS,WE-001,103533.81,104,0.0535,4.33,45
2025-08-01,West,Enterprise SaaS,WE-002,92294.05,62,0.0374,4.42,42
2025-08-01,West,Enterprise SaaS,WE-003,95296.01,94,0.0224,3.94,37
2025-08-01,West,Enterprise SaaS,WE-004,81341.06,105,0.0073,4.58,41
2025-08-01,West,Enterprise SaaS,WE-005,82256.43,97,0.0131,3.92,40
2025-08-01,West,Enterprise SaaS,WE-006,113437.74,120,0.0066,4.35,52
2025-08-01,West,Enterprise SaaS,WE-007,70119.14,85,0.0438,4.11,46
2025-08-01,West,Enterprise SaaS,WE-008,75719.42,81,0.0542,4.02,41
2025-08-01,West,Enterprise SaaS,WE-009,103876.32,121,0.0788,4.03,48
2025-08-01,West,Enterprise SaaS,WE-010,105886.33,115,0.0153,3.57,46
2025-08-01,West,Enterprise SaaS,WE-011,93553.94,110,0.0466,4.05,39
2025-08-01,West,Enterprise SaaS,WE-012,93853.59,118,0.0444,4.19,46
2025-08-01,West,SMB Platform,WE-001,75226.72,237,0.033,4.53,21
2025-08-01,West,SMB Platform,WE-002,68350.44,191,0.0187,4.0,9
2025-08-01,West,SMB Platform,WE-003,67468.57,215,0.0623,4.63,24
2025-08-01,West,SMB Platform,WE-004,68687.39,218,0.0441,4.45,16
2025-08-01,West,SMB Platform,WE-005,70655.12,241,0.0061,4.56,15
2025-08-01,West,SMB Platform,WE-006,80674.21,241,0.0258,3.88,14
2025-08-01,West,SMB Platform,WE-007,68764.05,210,0.051,3.96,17
2025-08-01,West,SMB Platform,WE-008,54441.81,129,0.1181,4.01,20
2025-08-01,West,SMB Platform,WE-009,76376.91,228,0.0983,4.34,18
2025-08-01,West,SMB Platform,WE-010,76828.72,251,0.0793,3.6,17
2025-08-01,West,SMB Platform,WE-011,64990.72,234,0.0275,4.15,16
2025-08-01,West,SMB Platform,WE-012,75697.1,274,0.0293,4.02,22
2025-08-01,West,Professional Services,WE-001,53354.32,47,0.0373,4.28,35
2025-08-01,West,Professional Services,WE-002,47804.1,34,0.0496,3.87,35
2025-08-01,West,Professional Services,WE-003,49479.76,46,0.0197,4.11,29
2025-08-01,West,Professional Services,WE-004,51365.39,40,0.182,3.71,31
2025-08-01,West,Professional Services,WE-005,39475.39,33,0.0681,3.78,27
2025-08-01,West,Professional Services,WE-006,45353.1,41,0.0514,3.59,31
2025-08-01,West,Professional Services,WE-007,57752.91,56,0.1601,3.44,44
2025-08-01,West,Professional Services,WE-008,49170.69,45,0.0939,3.86,33
2025-08-01,West,Professional Services,WE-009,50667.46,45,0.0202,4.45,36
2025-08-01,West,Professional Services,WE-010,52157.82,47,0.0183,4.06,28
2025-08-01,West,Professional Services,WE-011,53931.07,49,0.0949,3.91,45
2025-08-01,West,Professional Services,WE-012,48627.51,36,0.0868,4.05,35
2025-08-01,Southwest,Enterprise SaaS,SO-001,47926.28,60,0.0217,3.77,54
2025-08-01,Southwest,Enterprise SaaS,SO-002,62346.59,62,0.0322,3.89,40
2025-08-01,Southwest,Enterprise SaaS,SO-003,74230.81,96,0.1287,4.51,47
2025-08-01,Southwest,Enterprise SaaS,SO-004,66293.91,75,0.0974,4.16,48
2025-08-01,Southwest,Enterprise SaaS,SO-005,80092.84,92,0.0905,3.7,65
2025-08-01,Southwest,Enterprise SaaS,SO-006,67138.33,72,0.0266,4.43,45
2025-08-01,Southwest,Enterprise SaaS,SO-007,62925.49,64,0.0092,3.54,53
2025-08-01,Southwest,Enterprise SaaS,SO-008,75501.63,86,0.0626,3.93,42
2025-08-01,Southwest,Enterprise SaaS,SO-009,70943.1,73,0.0611,4.12,64
2025-08-01,Southwest,Enterprise SaaS,SO-010,62111.16,72,0.0917,3.71,54
2025-08-01,Southwest,Enterprise SaaS,SO-011,62537.89,62,0.1348,3.04,44
2025-08-01,Southwest,Enterprise SaaS,SO-012,71062.12,70,0.0306,4.88,40
2025-08-01,Southwest,SMB Platform,SO-001,41730.84,104,0.0691,4.12,15
2025-08-01,Southwest,SMB Platform,SO-002,52095.9,152,0.0328,3.92,11
2025-08-01,Southwest,SMB Platform,SO-003,59441.02,212,0.0328,3.8,23
2025-08-01,Southwest,SMB Platform,SO-004,36447.49,124,0.0605,4.08,18
2025-08-01,Southwest,SMB Platform,SO-005,52960.07,157,0.1231,3.69,13
2025-08-01,Southwest,SMB Platform,SO-006,44681.29,143,0.0255,4.66,20
2025-08-01,Southwest,SMB Platform,SO-007,41833.61,130,0.0608,4.48,16
2025-08-01,Southwest,SMB Platform,SO-008,48840.51,159,0.0291,3.92,19
2025-08-01,Southwest,SMB Platform,SO-009,51401.8,181,0.1247,3.3,15
2025-08-01,Southwest,SMB Platform,SO-010,50431.53,140,0.0436,3.77,22
2025-08-01,Southwest,SMB Platform,SO-011,52190.44,207,0.0689,4.08,14
2025-08-01,Southwest,SMB Platform,SO-012,44020.14,147,0.1334,3.53,18
2025-08-01,Southwest,Professional Services,SO-001,27433.2,24,0.1388,3.65,42
2025-08-01,Southwest,Professional Services,SO-002,35135.31,28,0.0801,3.99,37
2025-08-01,Southwest,Professional Services,SO-003,41788.1,36,0.05,3.32,40
2025-08-01,Southwest,Professional Services,SO-004,33120.59,26,0.1094,3.5,35
2025-08-01,Southwest,Professional Services,SO-005,25893.05,21,0.0385,3.99,28
2025-08-01,Southwest,Professional Services,SO-006,25132.3,21,0.0861,4.02,31
2025-08-01,Southwest,Professional Services,SO-007,37540.41,32,0.1073,4.19,28
2025-08-01,Southwest,Professional Services,SO-008,32610.84,32,0.0031,4.8,33
2025-08-01,Southwest,Professional Services,SO-009,29877.42,26,0.2357,3.64,16
2025-08-01,Southwest,Professional Services,SO-010,32920.07,26,0.0373,4.32,17
2025-08-01,Southwest,Professional Services,SO-011,34904.84,29,0.0317,4.08,34
2025-08-01,Southwest,Professional Services,SO-012,36786.2,27,0.1305,3.93,39
2025-09-01,Northeast,Enterprise SaaS,NO-001,76388.78,91,0.0351,3.86,43
2025-09-01,Northeast,Enterprise SaaS,NO-002,80502.7,93,0.0164,4.65,44
2025-09-01,Northeast,Enterprise SaaS,NO-003,102769.38,120,0.0248,4.17,31
2025-09-01,Northeast,Enterprise SaaS,NO-004,61931.05,71,0.0337,4.1,34
2025-09-01,Northeast,Enterprise SaaS,NO-005,113564.49,124,0.0092,4.15,49
2025-09-01,Northeast,Enterprise SaaS,NO-006,77846.55,102,0.0393,4.37,44
2025-09-01,Northeast,Enterprise SaaS,NO-007,64108.02,67,0.1378,3.59,38
2025-09-01,Northeast,Enterprise SaaS,NO-008,78535.84,91,0.0601,4.53,32
2025-09-01,Northeast,Enterprise SaaS,NO-009,94151.35,116,0.093,4.6,52
2025-09-01,Northeast,Enterprise SaaS,NO-010,84119.08,99,0.0646,4.07,37
2025-09-01,Northeast,Enterprise SaaS,NO-011,102066.77,99,0.0609,4.07,41
2025-09-01,Northeast,Enterprise SaaS,NO-012,93304.39,109,0.128,3.8,36
2025-09-01,Northeast,SMB Platform,NO-001,56166.09,150,0.0236,4.0,15
2025-09-01,Northeast,SMB Platform,NO-002,53426.13,173,0.0336,4.05,15
2025-09-01,Northeast,SMB Platform,NO-003,61824.56,165,0.0674,4.4,21
2025-09-01,Northeast,SMB Platform,NO-004,59543.65,192,0.0539,3.96,21
2025-09-01,Northeast,SMB Platform,NO-005,55543.73,167,0.047,3.7,22
2025-09-01,Northeast,SMB Platform,NO-006,64278.69,195,0.0972,3.82,17
2025-09-01,Northeast,SMB Platform,NO-007,48342.29,180,0.0623,4.26,19
2025-09-01,Northeast,SMB Platform,NO-008,47494.16,164,0.0053,4.23,21
2025-09-01,Northeast,SMB Platform,NO-009,51043.84,165,0.1905,3.81,22
2025-09-01,Northeast,SMB Platform,NO-010,80794.02,256,0.059,3.8,16
2025-09-01,Northeast,SMB Platform,NO-011,66793.46,190,0.0463,4.3,5
2025-09-01,Northeast,SMB Platform,NO-012,64705.79,194,0.1165,3.86,20
2025-09-01,Northeast,Professional Services,NO-001,42635.04,41,0.072,3.97,23
2025-09-01,Northeast,Professional Services,NO-002,34744.22,30,0.0146,4.41,34
2025-09-01,Northeast,Professional Services,NO-003,38907.21,33,0.1035,3.89,20
2025-09-01,Northeast,Professional Services,NO-004,37781.11,30,0.0904,3.79,32
2025-09-01,Northeast,Professional Services,NO-005,41047.6,32,0.0095,4.83,35
2025-09-01,Northeast,Professional Services,NO-006,50217.18,36,0.1274,3.56,25
2025-09-01,Northeast,Professional Services,NO-007,57370.17,48,0.0673,3.17,29
2025-09-01,Northeast,Professional Services,NO-008,34764.63,31,0.0969,3.9,28
2025-09-01,Northeast,Professional Services,NO-009,51472.24,41,0.0714,4.14,25
2025-09-01,Northeast,Professional Services,NO-010,43181.8,30,0.1003,3.62,26
2025-09-01,Northeast,Professional Services,NO-011,39072.47,32,0.0488,3.93,31
2025-09-01,Northeast,Professional Services,NO-012,39464.37,30,0.0718,3.92,33
2025-09-01,Southeast,Enterprise SaaS,SO-001,65921.98,80,0.0193,3.95,47
2025-09-01,Southeast,Enterprise SaaS,SO-002,74945.91,88,0.0636,3.84,48
2025-09-01,Southeast,Enterprise SaaS,SO-003,73318.44,77,0.0478,4.47,34
2025-09-01,Southeast,Enterprise SaaS,SO-004,88274.5,105,0.1184,3.86,49
2025-09-01,Southeast,Enterprise SaaS,SO-005,87867.08,96,0.0443,3.93,50
2025-09-01,Southeast,Enterprise SaaS,SO-006,72013.09,95,0.0959,3.45,37
2025-09-01,Southeast,Enterprise SaaS,SO-007,59824.57,65,0.0388,3.84,48
2025-09-01,Southeast,Enterprise SaaS,SO-008,67431.48,83,0.0206,4.28,39
2025-09-01,Southeast,Enterprise SaaS,SO-009,71879.21,81,0.0597,4.5,47
2025-09-01,Southeast,Enterprise SaaS,SO-010,57334.58,69,0.0926,3.94,39
2025-09-01,Southeast,Enterprise SaaS,SO-011,80510.67,87,0.0778,3.85,61
2025-09-01,Southeast,Enterprise SaaS,SO-012,77033.18,101,0.0343,4.11,47
2025-09-01,Southeast,SMB Platform,SO-001,46852.4,151,0.0731,3.85,16
2025-09-01,Southeast,SMB Platform,SO-002,50435.2,175,0.0475,4.09,21
2025-09-01,Southeast,SMB Platform,SO-003,50561.54,137,0.1235,3.93,14
2025-09-01,Southeast,SMB Platform,SO-004,51351.67,160,0.0467,3.9,15
2025-09-01,Southeast,SMB Platform,SO-005,57833.87,179,0.0349,4.26,13
2025-09-01,Southeast,SMB Platform,SO-006,61602.38,209,0.0397,3.7,23
2025-09-01,Southeast,SMB Platform,SO-007,54015.17,161,0.0987,4.07,18
2025-09-01,Southeast,SMB Platform,SO-008,52899.95,129,0.0302,3.74,15
2025-09-01,Southeast,SMB Platform,SO-009,56290.4,195,0.0592,4.31,17
2025-09-01,Southeast,SMB Platform,SO-010,63507.64,203,0.0844,4.25,23
2025-09-01,Southeast,SMB Platform,SO-011,54530.89,143,0.0348,4.61,17
2025-09-01,Southeast,SMB Platform,SO-012,52158.73,161,0.0734,3.58,15
2025-09-01,Southeast,Professional Services,SO-001,37795.1,31,0.0527,4.18,36
2025-09-01,Southeast,Professional Services,SO-002,43694.44,34,0.037,4.29,22
2025-09-01,Southeast,Professional Services,SO-003,31889.89,29,0.1084,3.8,33
2025-09-01,Southeast,Professional Services,SO-004,36171.98,27,0.0633,4.02,29
2025-09-01,Southeast,Professional Services,SO-005,40118.24,31,0.0421,4.26,28
2025-09-01,Southeast,Professional Services,SO-006,34328.58,27,0.1927,3.58,26
2025-09-01,Southeast,Professional Services,SO-007,40177.13,27,0.0527,4.5,31
2025-09-01,Southeast,Professional Services,SO-008,37180.13,35,0.0424,4.19,28
2025-09-01,Southeast,Professional Services,SO-009,41410.48,36,0.0108,4.39,20
2025-09-01,Southeast,Professional Services,SO-010,41707.47,39,0.0495,3.77,28
2025-09-01,Southeast,Professional Services,SO-011,44012.28,34,0.0162,4.35,28
2025-09-01,Southeast,Professional Services,SO-012,31033.35,28,0.0396,3.71,32
2025-09-01,Midwest,Enterprise SaaS,MI-001,51805.94,64,0.0206,3.57,50
2025-09-01,Midwest,Enterprise SaaS,MI-002,59987.78,62,0.0453,4.35,48
2025-09-01,Midwest,Enterprise SaaS,MI-003,50527.95,68,0.0923,4.02,45
2025-09-01,Midwest,Enterprise SaaS,MI-004,57707.6,69,0.0072,4.11,45
2025-09-01,Midwest,Enterprise SaaS,MI-005,50890.08,51,0.0446,4.15,22
2025-09-01,Midwest,Enterprise SaaS,MI-006,62204.47,74,0.0657,3.61,68
2025-09-01,Midwest,Enterprise SaaS,MI-007,74548.3,103,0.0322,4.23,23
2025-09-01,Midwest,Enterprise SaaS,MI-008,63650.23,72,0.0335,4.01,58
2025-09-01,Midwest,Enterprise SaaS,MI-009,58838.63,69,0.0595,4.02,34
2025-09-01,Midwest,Enterprise SaaS,MI-010,66893.85,73,0.1467,3.53,31
2025-09-01,Midwest,Enterprise SaaS,MI-011,52076.36,55,0.0952,4.34,51
2025-09-01,Midwest,Enterprise SaaS,MI-012,58015.16,55,0.0868,4.18,54
2025-09-01,Midwest,SMB Platform,MI-001,51334.97,144,0.0899,3.87,20
2025-09-01,Midwest,SMB Platform,MI-002,40791.01,113,0.0792,4.4,19
2025-09-01,Midwest,SMB Platform,MI-003,34937.54,99,0.1077,3.97,20
2025-09-01,Midwest,SMB Platform,MI-004,52990.63,163,0.1022,4.49,16
2025-09-01,Midwest,SMB Platform,MI-005,40980.39,109,0.0046,3.91,13
2025-09-01,Midwest,SMB Platform,MI-006,42728.56,128,0.1021,3.52,22
2025-09-01,Midwest,SMB Platform,MI-007,36704.3,110,0.111,3.78,22
2025-09-01,Midwest,SMB Platform,MI-008,48034.42,142,0.1567,4.08,18
2025-09-01,Midwest,SMB Platform,MI-009,49056.22,158,0.0223,3.9,16
2025-09-01,Midwest,SMB Platform,MI-010,57013.2,160,0.0863,3.9,15
2025-09-01,Midwest,SMB Platform,MI-011,51237.8,173,0.1247,3.88,15
2025-09-01,Midwest,SMB Platform,MI-012,49262.98,162,0.1065,4.56,23
2025-09-01,Midwest,Professional Services,MI-001,31062.4,20,0.0487,4.24,23
2025-09-01,Midwest,Professional Services,MI-002,25873.59,19,0.1619,3.3,26
2025-09-01,Midwest,Professional Services,MI-003,35891.7,30,0.1125,3.36,25
2025-09-01,Midwest,Professional Services,MI-004,33400.04,26,0.0118,3.89,23
2025-09-01,Midwest,Professional Services,MI-005,28284.5,23,0.1082,3.83,30
2025-09-01,Midwest,Professional Services,MI-006,32041.08,29,0.1186,3.79,31
2025-09-01,Midwest,Professional Services,MI-007,28812.68,22,0.0191,3.75,23
2025-09-01,Midwest,Professional Services,MI-008,34533.7,24,0.0094,3.95,34
2025-09-01,Midwest,Professional Services,MI-009,36466.84,25,0.0393,3.97,30
2025-09-01,Midwest,Professional Services,MI-010,30961.17,24,0.1314,3.99,36
2025-09-01,Midwest,Professional Services,MI-011,38115.72,31,0.0301,4.74,26
2025-09-01,Midwest,Professional Services,MI-012,29520.93,26,0.1575,3.77,36
2025-09-01,West,Enterprise SaaS,WE-001,79843.89,101,0.0147,4.07,57
2025-09-01,West,Enterprise SaaS,WE-002,83435.92,114,0.0788,3.75,47
2025-09-01,West,Enterprise SaaS,WE-003,79975.28,104,0.0942,4.14,49
2025-09-01,West,Enterprise SaaS,WE-004,86310.96,82,0.0374,4.09,33
2025-09-01,West,Enterprise SaaS,WE-005,95131.03,95,0.0316,4.34,35
2025-09-01,West,Enterprise SaaS,WE-006,86328.23,107,0.0594,4.06,42
2025-09-01,West,Enterprise SaaS,WE-007,102928.65,138,0.1544,4.06,44
2025-09-01,West,Enterprise SaaS,WE-008,112183.54,122,0.0236,3.32,36
